Cycle,Body,x,y,vx,vy
548,1,0.003193,0.003193,0.000234,0.000234
548,2,2.006681,2.006681,0.000492,0.000492
548,3,2.990126,2.990126,-0.000726,-0.000726
549,1,0.003205,0.003205,0.000234,0.000234
549,2,2.006706,2.006706,0.000493,0.000493
549,3,2.990089,2.990089,-0.000727,-0.000727
550,1,0.003216,0.003216,0.000234,0.000234
550,2,2.006731,2.006731,0.000494,0.000494
550,3,2.990053,2.990053,-0.000729,-0.000729
551,1,0.003228,0.003228,0.000235,0.000235
551,2,2.006755,2.006755,0.000495,0.000495
551,3,2.990017,2.990017,-0.000730,-0.000730
552,1,0.003240,0.003240,0.000235,0.000235
552,2,2.006780,2.006780,0.000496,0.000496
552,3,2.989980,2.989980,-0.000731,-0.000731
553,1,0.003252,0.003252,0.000236,0.000236
553,2,2.006805,2.006805,0.000497,0.000497
553,3,2.989944,2.989944,-0.000733,-0.000733
554,1,0.003263,0.003263,0.000236,0.000236
554,2,2.006830,2.006830,0.000498,0.000498
554,3,2.989907,2.989907,-0.000734,-0.000734
555,1,0.003275,0.003275,0.000236,0.000236
555,2,2.006855,2.006855,0.000499,0.000499
555,3,2.989870,2.989870,-0.000735,-0.000735
556,1,0.003287,0.003287,0.000237,0.000237
556,2,2.006880,2.006880,0.000500,0.000500
556,3,2.989833,2.989833,-0.000737,-0.000737
557,1,0.003299,0.003299,0.000237,0.000237
557,2,2.006905,2.006905,0.000501,0.000501
557,3,2.989797,2.989797,-0.000738,-0.000738
558,1,0.003311,0.003311,0.000238,0.000238
558,2,2.006930,2.006930,0.000502,0.000502
558,3,2.989760,2.989760,-0.000739,-0.000739
559,1,0.003323,0.003323,0.000238,0.000238
559,2,2.006955,2.006955,0.000503,0.000503
559,3,2.989723,2.989723,-0.000741,-0.000741
560,1,0.003335,0.003335,0.000239,0.000239
560,2,2.006980,2.006980,0.000503,0.000503
560,3,2.989686,2.989686,-0.000742,-0.000742
561,1,0.003346,0.003346,0.000239,0.000239
561,2,2.007005,2.007005,0.000504,0.000504
561,3,2.989649,2.989649,-0.000743,-0.000743
562,1,0.003358,0.003358,0.000239,0.000239
562,2,2.007030,2.007030,0.000505,0.000505
562,3,2.989611,2.989611,-0.000745,-0.000745
563,1,0.003370,0.003370,0.000240,0.000240
563,2,2.007055,2.007055,0.000506,0.000506
563,3,2.989574,2.989574,-0.000746,-0.000746
564,1,0.003382,0.003382,0.000240,0.000240
564,2,2.007081,2.007081,0.000507,0.000507
564,3,2.989537,2.989537,-0.000747,-0.000747
565,1,0.003394,0.003394,0.000241,0.000241
565,2,2.007106,2.007106,0.000508,0.000508
565,3,2.989500,2.989500,-0.000749,-0.000749
566,1,0.003406,0.003406,0.000241,0.000241
566,2,2.007131,2.007131,0.000509,0.000509
566,3,2.989462,2.989462,-0.000750,-0.000750
567,1,0.003418,0.003418,0.000242,0.000242
567,2,2.007157,2.007157,0.000510,0.000510
567,3,2.989425,2.989425,-0.000752,-0.000752
568,1,0.003431,0.003431,0.000242,0.000242
568,2,2.007182,2.007182,0.000511,0.000511
568,3,2.989387,2.989387,-0.000753,-0.000753
569,1,0.003443,0.003443,0.000242,0.000242
569,2,2.007208,2.007208,0.000512,0.000512
569,3,2.989349,2.989349,-0.000754,-0.000754
570,1,0.003455,0.003455,0.000243,0.000243
570,2,2.007234,2.007234,0.000513,0.000513
570,3,2.989312,2.989312,-0.000756,-0.000756
571,1,0.003467,0.003467,0.000243,0.000243
571,2,2.007259,2.007259,0.000514,0.000514
571,3,2.989274,2.989274,-0.000757,-0.000757
572,1,0.003479,0.003479,0.000244,0.000244
572,2,2.007285,2.007285,0.000515,0.000515
572,3,2.989236,2.989236,-0.000758,-0.000758
573,1,0.003491,0.003491,0.000244,0.000244
573,2,2.007311,2.007311,0.000516,0.000516
573,3,2.989198,2.989198,-0.000760,-0.000760
574,1,0.003503,0.003503,0.000245,0.000245
574,2,2.007336,2.007336,0.000516,0.000516
574,3,2.989160,2.989160,-0.000761,-0.000761
575,1,0.003516,0.003516,0.000245,0.000245
575,2,2.007362,2.007362,0.000517,0.000517
575,3,2.989122,2.989122,-0.000762,-0.000762
576,1,0.003528,0.003528,0.000245,0.000245
576,2,2.007388,2.007388,0.000518,0.000518
576,3,2.989084,2.989084,-0.000764,-0.000764
577,1,0.003540,0.003540,0.000246,0.000246
577,2,2.007414,2.007414,0.000519,0.000519
577,3,2.989046,2.989046,-0.000765,-0.000765
578,1,0.003553,0.003553,0.000246,0.000246
578,2,2.007440,2.007440,0.000520,0.000520
578,3,2.989008,2.989008,-0.000766,-0.000766
579,1,0.003565,0.003565,0.000247,0.000247
579,2,2.007466,2.007466,0.000521,0.000521
579,3,2.988969,2.988969,-0.000768,-0.000768
580,1,0.003577,0.003577,0.000247,0.000247
580,2,2.007492,2.007492,0.000522,0.000522
580,3,2.988931,2.988931,-0.000769,-0.000769
581,1,0.003590,0.003590,0.000248,0.000248
581,2,2.007518,2.007518,0.000523,0.000523
581,3,2.988892,2.988892,-0.000771,-0.000771
582,1,0.003602,0.003602,0.000248,0.000248
582,2,2.007544,2.007544,0.000524,0.000524
582,3,2.988854,2.988854,-0.000772,-0.000772
583,1,0.003614,0.003614,0.000248,0.000248
583,2,2.007570,2.007570,0.000525,0.000525
583,3,2.988815,2.988815,-0.000773,-0.000773
584,1,0.003627,0.003627,0.000249,0.000249
584,2,2.007597,2.007597,0.000526,0.000526
584,3,2.988777,2.988777,-0.000775,-0.000775
585,1,0.003639,0.003639,0.000249,0.000249
585,2,2.007623,2.007623,0.000527,0.000527
585,3,2.988738,2.988738,-0.000776,-0.000776
586,1,0.003652,0.003652,0.000250,0.000250
586,2,2.007649,2.007649,0.000528,0.000528
586,3,2.988699,2.988699,-0.000777,-0.000777
587,1,0.003664,0.003664,0.000250,0.000250
587,2,2.007676,2.007676,0.000529,0.000529
587,3,2.988660,2.988660,-0.000779,-0.000779
588,1,0.003677,0.003677,0.000251,0.000251
588,2,2.007702,2.007702,0.000529,0.000529
588,3,2.988621,2.988621,-0.000780,-0.000780
589,1,0.003689,0.003689,0.000251,0.000251
589,2,2.007729,2.007729,0.000530,0.000530
589,3,2.988582,2.988582,-0.000781,-0.000781
590,1,0.003702,0.003702,0.000251,0.000251
590,2,2.007755,2.007755,0.000531,0.000531
590,3,2.988543,2.988543,-0.000783,-0.000783
591,1,0.003714,0.003714,0.000252,0.000252
591,2,2.007782,2.007782,0.000532,0.000532
591,3,2.988504,2.988504,-0.000784,-0.000784
592,1,0.003727,0.003727,0.000252,0.000252
592,2,2.007808,2.007808,0.000533,0.000533
592,3,2.988465,2.988465,-0.000785,-0.000785
593,1,0.003739,0.003739,0.000253,0.000253
593,2,2.007835,2.007835,0.000534,0.000534
593,3,2.988426,2.988426,-0.000787,-0.000787
594,1,0.003752,0.003752,0.000253,0.000253
594,2,2.007862,2.007862,0.000535,0.000535
594,3,2.988386,2.988386,-0.000788,-0.000788
595,1,0.003765,0.003765,0.000254,0.000254
595,2,2.007888,2.007888,0.000536,0.000536
595,3,2.988347,2.988347,-0.000790,-0.000790
596,1,0.003777,0.003777,0.000254,0.000254
596,2,2.007915,2.007915,0.000537,0.000537
596,3,2.988307,2.988307,-0.000791,-0.000791
597,1,0.003790,0.003790,0.000254,0.000254
597,2,2.007942,2.007942,0.000538,0.000538
597,3,2.988268,2.988268,-0.000792,-0.000792
598,1,0.003803,0.003803,0.000255,0.000255
598,2,2.007969,2.007969,0.000539,0.000539
598,3,2.988228,2.988228,-0.000794,-0.000794
599,1,0.003816,0.003816,0.000255,0.000255
599,2,2.007996,2.007996,0.000540,0.000540
599,3,2.988188,2.988188,-0.000795,-0.000795
600,1,0.003828,0.003828,0.000256,0.000256
600,2,2.008023,2.008023,0.000541,0.000541
600,3,2.988149,2.988149,-0.000796,-0.000796
601,1,0.003841,0.003841,0.000256,0.000256
601,2,2.008050,2.008050,0.000542,0.000542
601,3,2.988109,2.988109,-0.000798,-0.000798
602,1,0.003854,0.003854,0.000257,0.000257
602,2,2.008077,2.008077,0.000543,0.000543
602,3,2.988069,2.988069,-0.000799,-0.000799
603,1,0.003867,0.003867,0.000257,0.000257
603,2,2.008104,2.008104,0.000543,0.000543
603,3,2.988029,2.988029,-0.000800,-0.000800
604,1,0.003880,0.003880,0.000257,0.000257
604,2,2.008131,2.008131,0.000544,0.000544
604,3,2.987989,2.987989,-0.000802,-0.000802
605,1,0.003893,0.003893,0.000258,0.000258
605,2,2.008159,2.008159,0.000545,0.000545
605,3,2.987949,2.987949,-0.000803,-0.000803
606,1,0.003905,0.003905,0.000258,0.000258
606,2,2.008186,2.008186,0.000546,0.000546
606,3,2.987909,2.987909,-0.000805,-0.000805
607,1,0.003918,0.003918,0.000259,0.000259
607,2,2.008213,2.008213,0.000547,0.000547
607,3,2.987869,2.987869,-0.000806,-0.000806
608,1,0.003931,0.003931,0.000259,0.000259
608,2,2.008240,2.008240,0.000548,0.000548
608,3,2.987828,2.987828,-0.000807,-0.000807
609,1,0.003944,0.003944,0.000260,0.000260
609,2,2.008268,2.008268,0.000549,0.000549
609,3,2.987788,2.987788,-0.000809,-0.000809
610,1,0.003957,0.003957,0.000260,0.000260
610,2,2.008295,2.008295,0.000550,0.000550
610,3,2.987747,2.987747,-0.000810,-0.000810
611,1,0.003970,0.003970,0.000260,0.000260
611,2,2.008323,2.008323,0.000551,0.000551
611,3,2.987707,2.987707,-0.000811,-0.000811
612,1,0.003983,0.003983,0.000261,0.000261
612,2,2.008350,2.008350,0.000552,0.000552
612,3,2.987666,2.987666,-0.000813,-0.000813
613,1,0.003996,0.003996,0.000261,0.000261
613,2,2.008378,2.008378,0.000553,0.000553
613,3,2.987626,2.987626,-0.000814,-0.000814
614,1,0.004009,0.004009,0.000262,0.000262
614,2,2.008406,2.008406,0.000554,0.000554
614,3,2.987585,2.987585,-0.000815,-0.000815
615,1,0.004022,0.004022,0.000262,0.000262
615,2,2.008433,2.008433,0.000555,0.000555
615,3,2.987544,2.987544,-0.000817,-0.000817
616,1,0.004035,0.004035,0.000262,0.000262
616,2,2.008461,2.008461,0.000556,0.000556
616,3,2.987503,2.987503,-0.000818,-0.000818
617,1,0.004049,0.004049,0.000263,0.000263
617,2,2.008489,2.008489,0.000557,0.000557
617,3,2.987463,2.987463,-0.000819,-0.000819
618,1,0.004062,0.004062,0.000263,0.000263
618,2,2.008517,2.008517,0.000558,0.000558
618,3,2.987422,2.987422,-0.000821,-0.000821
619,1,0.004075,0.004075,0.000264,0.000264
619,2,2.008545,2.008545,0.000558,0.000558
619,3,2.987381,2.987381,-0.000822,-0.000822
620,1,0.004088,0.004088,0.000264,0.000264
620,2,2.008572,2.008572,0.000559,0.000559
620,3,2.987339,2.987339,-0.000824,-0.000824
621,1,0.004101,0.004101,0.000265,0.000265
621,2,2.008600,2.008600,0.000560,0.000560
621,3,2.987298,2.987298,-0.000825,-0.000825
622,1,0.004115,0.004115,0.000265,0.000265
622,2,2.008628,2.008628,0.000561,0.000561
622,3,2.987257,2.987257,-0.000826,-0.000826
623,1,0.004128,0.004128,0.000265,0.000265
623,2,2.008657,2.008657,0.000562,0.000562
623,3,2.987216,2.987216,-0.000828,-0.000828
624,1,0.004141,0.004141,0.000266,0.000266
624,2,2.008685,2.008685,0.000563,0.000563
624,3,2.987174,2.987174,-0.000829,-0.000829
625,1,0.004154,0.004154,0.000266,0.000266
625,2,2.008713,2.008713,0.000564,0.000564
625,3,2.987133,2.987133,-0.000830,-0.000830
626,1,0.004168,0.004168,0.000267,0.000267
626,2,2.008741,2.008741,0.000565,0.000565
626,3,2.987091,2.987091,-0.000832,-0.000832
627,1,0.004181,0.004181,0.000267,0.000267
627,2,2.008769,2.008769,0.000566,0.000566
627,3,2.987050,2.987050,-0.000833,-0.000833
628,1,0.004194,0.004194,0.000268,0.000268
628,2,2.008798,2.008798,0.000567,0.000567
628,3,2.987008,2.987008,-0.000835,-0.000835
629,1,0.004208,0.004208,0.000268,0.000268
629,2,2.008826,2.008826,0.000568,0.000568
629,3,2.986966,2.986966,-0.000836,-0.000836
630,1,0.004221,0.004221,0.000268,0.000268
630,2,2.008854,2.008854,0.000569,0.000569
630,3,2.986925,2.986925,-0.000837,-0.000837
631,1,0.004235,0.004235,0.000269,0.000269
631,2,2.008883,2.008883,0.000570,0.000570
631,3,2.986883,2.986883,-0.000839,-0.000839
632,1,0.004248,0.004248,0.000269,0.000269
632,2,2.008911,2.008911,0.000571,0.000571
632,3,2.986841,2.986841,-0.000840,-0.000840
633,1,0.004261,0.004261,0.000270,0.000270
633,2,2.008940,2.008940,0.000572,0.000572
633,3,2.986799,2.986799,-0.000841,-0.000841
634,1,0.004275,0.004275,0.000270,0.000270
634,2,2.008968,2.008968,0.000573,0.000573
634,3,2.986757,2.986757,-0.000843,-0.000843
635,1,0.004288,0.004288,0.000271,0.000271
635,2,2.008997,2.008997,0.000573,0.000573
635,3,2.986715,2.986715,-0.000844,-0.000844
636,1,0.004302,0.004302,0.000271,0.000271
636,2,2.009026,2.009026,0.000574,0.000574
636,3,2.986672,2.986672,-0.000845,-0.000845
637,1,0.004316,0.004316,0.000271,0.000271
637,2,2.009054,2.009054,0.000575,0.000575
637,3,2.986630,2.986630,-0.000847,-0.000847
638,1,0.004329,0.004329,0.000272,0.000272
638,2,2.009083,2.009083,0.000576,0.000576
638,3,2.986588,2.986588,-0.000848,-0.000848
639,1,0.004343,0.004343,0.000272,0.000272
639,2,2.009112,2.009112,0.000577,0.000577
639,3,2.986545,2.986545,-0.000850,-0.000850
640,1,0.004356,0.004356,0.000273,0.000273
640,2,2.009141,2.009141,0.000578,0.000578
640,3,2.986503,2.986503,-0.000851,-0.000851
641,1,0.004370,0.004370,0.000273,0.000273
641,2,2.009170,2.009170,0.000579,0.000579
641,3,2.986460,2.986460,-0.000852,-0.000852
642,1,0.004384,0.004384,0.000274,0.000274
642,2,2.009199,2.009199,0.000580,0.000580
642,3,2.986418,2.986418,-0.000854,-0.000854
643,1,0.004397,0.004397,0.000274,0.000274
643,2,2.009228,2.009228,0.000581,0.000581
643,3,2.986375,2.986375,-0.000855,-0.000855
644,1,0.004411,0.004411,0.000274,0.000274
644,2,2.009257,2.009257,0.000582,0.000582
644,3,2.986332,2.986332,-0.000856,-0.000856
645,1,0.004425,0.004425,0.000275,0.000275
645,2,2.009286,2.009286,0.000583,0.000583
645,3,2.986289,2.986289,-0.000858,-0.000858
646,1,0.004438,0.004438,0.000275,0.000275
646,2,2.009315,2.009315,0.000584,0.000584
646,3,2.986247,2.986247,-0.000859,-0.000859
647,1,0.004452,0.004452,0.000276,0.000276
647,2,2.009344,2.009344,0.000585,0.000585
647,3,2.986204,2.986204,-0.000860,-0.000860
648,1,0.004466,0.004466,0.000276,0.000276
648,2,2.009373,2.009373,0.000586,0.000586
648,3,2.986161,2.986161,-0.000862,-0.000862
649,1,0.004480,0.004480,0.000277,0.000277
649,2,2.009403,2.009403,0.000587,0.000587
649,3,2.986118,2.986118,-0.000863,-0.000863
650,1,0.004494,0.004494,0.000277,0.000277
650,2,2.009432,2.009432,0.000588,0.000588
650,3,2.986074,2.986074,-0.000865,-0.000865
651,1,0.004507,0.004507,0.000277,0.000277
651,2,2.009461,2.009461,0.000589,0.000589
651,3,2.986031,2.986031,-0.000866,-0.000866
652,1,0.004521,0.004521,0.000278,0.000278
652,2,2.009491,2.009491,0.000589,0.000589
652,3,2.985988,2.985988,-0.000867,-0.000867
653,1,0.004535,0.004535,0.000278,0.000278
653,2,2.009520,2.009520,0.000590,0.000590
653,3,2.985944,2.985944,-0.000869,-0.000869
654,1,0.004549,0.004549,0.000279,0.000279
654,2,2.009550,2.009550,0.000591,0.000591
654,3,2.985901,2.985901,-0.000870,-0.000870
655,1,0.004563,0.004563,0.000279,0.000279
655,2,2.009579,2.009579,0.000592,0.000592
655,3,2.985858,2.985858,-0.000871,-0.000871
656,1,0.004577,0.004577,0.000280,0.000280
656,2,2.009609,2.009609,0.000593,0.000593
656,3,2.985814,2.985814,-0.000873,-0.000873
657,1,0.004591,0.004591,0.000280,0.000280
657,2,2.009639,2.009639,0.000594,0.000594
657,3,2.985770,2.985770,-0.000874,-0.000874
658,1,0.004605,0.004605,0.000280,0.000280
658,2,2.009668,2.009668,0.000595,0.000595
658,3,2.985727,2.985727,-0.000876,-0.000876
659,1,0.004619,0.004619,0.000281,0.000281
659,2,2.009698,2.009698,0.000596,0.000596
659,3,2.985683,2.985683,-0.000877,-0.000877
660,1,0.004633,0.004633,0.000281,0.000281
660,2,2.009728,2.009728,0.000597,0.000597
660,3,2.985639,2.985639,-0.000878,-0.000878
661,1,0.004647,0.004647,0.000282,0.000282
661,2,2.009758,2.009758,0.000598,0.000598
661,3,2.985595,2.985595,-0.000880,-0.000880
662,1,0.004661,0.004661,0.000282,0.000282
662,2,2.009788,2.009788,0.000599,0.000599
662,3,2.985551,2.985551,-0.000881,-0.000881
663,1,0.004675,0.004675,0.000283,0.000283
663,2,2.009818,2.009818,0.000600,0.000600
663,3,2.985507,2.985507,-0.000882,-0.000882
664,1,0.004689,0.004689,0.000283,0.000283
664,2,2.009848,2.009848,0.000601,0.000601
664,3,2.985463,2.985463,-0.000884,-0.000884
665,1,0.004704,0.004704,0.000283,0.000283
665,2,2.009878,2.009878,0.000602,0.000602
665,3,2.985419,2.985419,-0.000885,-0.000885
666,1,0.004718,0.004718,0.000284,0.000284
666,2,2.009908,2.009908,0.000603,0.000603
666,3,2.985374,2.985374,-0.000887,-0.000887
667,1,0.004732,0.004732,0.000284,0.000284
667,2,2.009938,2.009938,0.000604,0.000604
667,3,2.985330,2.985330,-0.000888,-0.000888
668,1,0.004746,0.004746,0.000285,0.000285
668,2,2.009968,2.009968,0.000605,0.000605
668,3,2.985286,2.985286,-0.000889,-0.000889
669,1,0.004760,0.004760,0.000285,0.000285
669,2,2.009998,2.009998,0.000606,0.000606
669,3,2.985241,2.985241,-0.000891,-0.000891
670,1,0.004775,0.004775,0.000286,0.000286
670,2,2.010029,2.010029,0.000607,0.000607
670,3,2.985197,2.985197,-0.000892,-0.000892
671,1,0.004789,0.004789,0.000286,0.000286
671,2,2.010059,2.010059,0.000607,0.000607
671,3,2.985152,2.985152,-0.000893,-0.000893
672,1,0.004803,0.004803,0.000286,0.000286
672,2,2.010089,2.010089,0.000608,0.000608
672,3,2.985107,2.985107,-0.000895,-0.000895
673,1,0.004818,0.004818,0.000287,0.000287
673,2,2.010120,2.010120,0.000609,0.000609
673,3,2.985063,2.985063,-0.000896,-0.000896
674,1,0.004832,0.004832,0.000287,0.000287
674,2,2.010150,2.010150,0.000610,0.000610
674,3,2.985018,2.985018,-0.000898,-0.000898
675,1,0.004846,0.004846,0.000288,0.000288
675,2,2.010181,2.010181,0.000611,0.000611
675,3,2.984973,2.984973,-0.000899,-0.000899
676,1,0.004861,0.004861,0.000288,0.000288
676,2,2.010211,2.010211,0.000612,0.000612
676,3,2.984928,2.984928,-0.000900,-0.000900
677,1,0.004875,0.004875,0.000288,0.000288
677,2,2.010242,2.010242,0.000613,0.000613
677,3,2.984883,2.984883,-0.000902,-0.000902
678,1,0.004889,0.004889,0.000289,0.000289
678,2,2.010273,2.010273,0.000614,0.000614
678,3,2.984838,2.984838,-0.000903,-0.000903
679,1,0.004904,0.004904,0.000289,0.000289
679,2,2.010303,2.010303,0.000615,0.000615
679,3,2.984793,2.984793,-0.000904,-0.000904
680,1,0.004918,0.004918,0.000290,0.000290
680,2,2.010334,2.010334,0.000616,0.000616
680,3,2.984748,2.984748,-0.000906,-0.000906
681,1,0.004933,0.004933,0.000290,0.000290
681,2,2.010365,2.010365,0.000617,0.000617
681,3,2.984702,2.984702,-0.000907,-0.000907
682,1,0.004947,0.004947,0.000291,0.000291
682,2,2.010396,2.010396,0.000618,0.000618
682,3,2.984657,2.984657,-0.000909,-0.000909
683,1,0.004962,0.004962,0.000291,0.000291
683,2,2.010427,2.010427,0.000619,0.000619
683,3,2.984612,2.984612,-0.000910,-0.000910
684,1,0.004976,0.004976,0.000291,0.000291
684,2,2.010457,2.010457,0.000620,0.000620
684,3,2.984566,2.984566,-0.000911,-0.000911
685,1,0.004991,0.004991,0.000292,0.000292
685,2,2.010488,2.010488,0.000621,0.000621
685,3,2.984521,2.984521,-0.000913,-0.000913
686,1,0.005006,0.005006,0.000292,0.000292
686,2,2.010519,2.010519,0.000622,0.000622
686,3,2.984475,2.984475,-0.000914,-0.000914
687,1,0.005020,0.005020,0.000293,0.000293
687,2,2.010551,2.010551,0.000623,0.000623
687,3,2.984429,2.984429,-0.000915,-0.000915
688,1,0.005035,0.005035,0.000293,0.000293
688,2,2.010582,2.010582,0.000624,0.000624
688,3,2.984383,2.984383,-0.000917,-0.000917
689,1,0.005050,0.005050,0.000294,0.000294
689,2,2.010613,2.010613,0.000625,0.000625
689,3,2.984338,2.984338,-0.000918,-0.000918
690,1,0.005064,0.005064,0.000294,0.000294
690,2,2.010644,2.010644,0.000626,0.000626
690,3,2.984292,2.984292,-0.000920,-0.000920
691,1,0.005079,0.005079,0.000294,0.000294
691,2,2.010675,2.010675,0.000626,0.000626
691,3,2.984246,2.984246,-0.000921,-0.000921
692,1,0.005094,0.005094,0.000295,0.000295
692,2,2.010707,2.010707,0.000627,0.000627
692,3,2.984200,2.984200,-0.000922,-0.000922
693,1,0.005108,0.005108,0.000295,0.000295
693,2,2.010738,2.010738,0.000628,0.000628
693,3,2.984154,2.984154,-0.000924,-0.000924
694,1,0.005123,0.005123,0.000296,0.000296
694,2,2.010769,2.010769,0.000629,0.000629
694,3,2.984107,2.984107,-0.000925,-0.000925
695,1,0.005138,0.005138,0.000296,0.000296
695,2,2.010801,2.010801,0.000630,0.000630
695,3,2.984061,2.984061,-0.000926,-0.000926
696,1,0.005153,0.005153,0.000297,0.000297
696,2,2.010832,2.010832,0.000631,0.000631
696,3,2.984015,2.984015,-0.000928,-0.000928
697,1,0.005168,0.005168,0.000297,0.000297
697,2,2.010864,2.010864,0.000632,0.000632
697,3,2.983968,2.983968,-0.000929,-0.000929
698,1,0.005182,0.005182,0.000297,0.000297
698,2,2.010896,2.010896,0.000633,0.000633
698,3,2.983922,2.983922,-0.000931,-0.000931
699,1,0.005197,0.005197,0.000298,0.000298
699,2,2.010927,2.010927,0.000634,0.000634
699,3,2.983875,2.983875,-0.000932,-0.000932
700,1,0.005212,0.005212,0.000298,0.000298
700,2,2.010959,2.010959,0.000635,0.000635
700,3,2.983829,2.983829,-0.000933,-0.000933
701,1,0.005227,0.005227,0.000299,0.000299
701,2,2.010991,2.010991,0.000636,0.000636
701,3,2.983782,2.983782,-0.000935,-0.000935
702,1,0.005242,0.005242,0.000299,0.000299
702,2,2.011023,2.011023,0.000637,0.000637
702,3,2.983735,2.983735,-0.000936,-0.000936
